B0004;B0005;B0006;B0007;B0008;B0009;B0010
;;;Deputado Irapuan Pinheiro;;;
;;;Deputado Irapuan Pinheiro;;;
;;;Deputado Irapuan Pinheiro;;;
;;;Deputado Irapuan Pinheiro;;;
;;;Deputado Irapuan Pinheiro;;;
;;;Deputado Irapuan Pinheiro;;;
;;;Deputado Irapuan Pinheiro;;;
;;;Deputado Irapuan Pinheiro;;;
;;;Deputado Irapuan Pinheiro;;;
;;;Deputado Irapuan Pinheiro;;;
;;;Deputado Irapuan Pinheiro;;;
;;;Deputado Irapuan Pinheiro;;;
;;;Deputado Irapuan Pinheiro;;;
;;;Deputado Irapuan Pinheiro;;;
;;;Deputado Irapuan Pinheiro;;;
;;;Deputado Irapuan Pinheiro;;;
;;;Deputado Irapuan Pinheiro;;;
;;;Deputado Irapuan Pinheiro;;;
;;;Deputado Irapuan Pinheiro;;;
;;;Deputado Irapuan Pinheiro;;;
;;;Deputado Irapuan Pinheiro;;;
;;;Deputado Irapuan Pinheiro;;;
;;;Deputado Irapuan Pinheiro;;;
;;;Deputado Irapuan Pinheiro;;;
;;;Deputado Irapuan Pinheiro;;;
;;;Pereiro;;;
;;;Pereiro;;;
;;;Pereiro;;;
;;;Pereiro;;;
;;;Pereiro;;;
;;;Pereiro;;;
;;;Pereiro;;;
;;;Pereiro;;;
;;;Pereiro;;;
;;;Pereiro;;;
;;;Pereiro;;;
;;;Pereiro;;;
;;;Pereiro;;;
;;;Pereiro;;;
;;;Pereiro;;;
;;;Pereiro;;;
;;;Pereiro;;;
;;;Pereiro;;;
;;;Pereiro;;;
;;;Pereiro;;;
;;;Pereiro;;;
;;;Pereiro;;;
;;;Pereiro;;;
;;;São João do Jaguaribe;;;
;;;Iracema;;;
;;;Iracema;;;
;;;Iracema;;;
;;;Iracema;;;
;;;Iracema;;;
;;;Iracema;;;
;;;Iracema;;;
;;;Iracema;;;
;;;Iracema;;;
;;;Iracema;;;
;;;Iracema;;;
;;;Iracema;;;
;;;Iracema;;;
;;;Iracema;;;
;;;Iracema;;;
;;;Iracema;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Jaguaretama;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Alto Santo;;;
;;;Potiretama;;;
;;;Potiretama;;;
;;;Potiretama;;;
;;;Potiretama;;;
;;;Solonópoles;;;
;;;Solonópoles;;;
;;;Solonópoles;;;
;;;Solonópoles;;;
;;;Solonópoles;;;
;;;Solonópoles;;;
;;;Solonópoles;;;
;;;Solonópoles;;;
;;;Milhã;;;
;;;Milhã;;;
;;;Milhã;;;
;;;Milhã;;;
;;;Milhã;;;
;;;Milhã;;;
;;;Milhã;;;
;;;Milhã;;;
;;;Milhã;;;
;;;Milhã;;;
;;;Milhã;;;
;;;Milhã;;;
;;;Milhã;;;
;;;Milhã;;;
;;;Milhã;;;
;;;Milhã;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribe;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Jaguaribara;;;
;;;Ererê;;;
;;;Ererê;;;
;;;Ererê;;;
;;;Ererê;;;
;;;Ererê;;;
;;;Ererê;;;
;;;Ererê;;;
;;;Ererê;;;
;;;Ererê;;;
;;;Ererê;;;
;;;Ererê;;;
;;;Ererê;;;
;;;Ererê;;;
;;;Ererê;;;
;;;Ererê;;;
;;;Ererê;;;
;;;Ererê;;;
;;;Ererê;;;
;;;Ererê;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
Fazenda Fazenda Ouro Verde;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
Fazenda Banesa, Nº S/N;;;Limoeiro do Norte;;Bairro Distrito Tome;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Limoeiro do Norte;;;
;;;Icapuí;;;
;;;Icapuí;;;
;;;Icapuí;;;
;;;Icapuí;;;
;;;Icapuí;;;
;;;Icapuí;;;
SÍTIO OLHO DAGUA, SN OLHO DAGUA;;;Icapuí;;62810-000;(88) 34321-013
;;;Icapuí;;;
;;;Icapuí;;;
Vila da Praia de Barreiras;BARREIRAS;aquavale10@outlook.com;Icapuí;#;62810-000;(85) 32521-338
;;;Icapuí;;;
;;;Fortim;;;
;;;Fortim;;;
;;;Fortim;;;
;;;Fortim;;;
;;;Fortim;;;
;;;Palhano;;;
;;;Palhano;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
ZONA RURAL;;IRISKAIANY_FS@HOTMAIL.COM;Itaiçaba;;62820-000;(88) 34211-518
;;;Itaiçaba;;;
SITIO GENIPAPEIRO;;FHRCONTABILIDADE@TERRA.COM.BR;Itaiçaba;;62820-000;(85) 32316-978
;;;Itaiçaba;;;
ZONA RURAL;;;Itaiçaba;;62820-000;(85) 91098-989
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
ALTO DO FERRAO;;PESCOMCAMAROES@GMAIL.COM;Itaiçaba;;62820-000;(88) 34211-757
ALTO FERRAO;;JLPLIRA@BOL.COM.BR;Itaiçaba;;;(85) 32391-434
ZONA RURAL;;LSCONTABILIDADE86@HOTMAIL.COM;Itaiçaba;;62820-000;(85) 97242-383
;;;Itaiçaba;;;
;;;Itaiçaba;;;
BRITO;;FHRCONTABILIDADE@TERRA.COM.BR;Itaiçaba;;62820-000;(85) 32316-978
;;;Itaiçaba;;;
;;;Itaiçaba;;;
CENTRO;;FISCAL@BOMARPESCADOS.COM.BR;Itaiçaba;#;62820-000;(85) 32706-550
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
LOGRADOURO;;;Itaiçaba;;62820-000;(88) 34211-589
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Itaiçaba;;;
;;;Russas;;;
;;;Russas;;;
;;;Russas;;;
;;;Russas;;;
;;;Russas;;;
;;;Russas;;;
;;;Russas;;;
;;;Russas;;;
;;;Russas;;;
;;;Russas;;;
;;;Russas;;;
;;;Russas;;;
;;;Russas;;;
;;;Russas;;;
;;;Russas;;;
;;;Russas;;;
;;;Russas;;;
